,ET,P,SWE,wy,sumP,P_adj,D
2003-10-31,52.08345098039216,1.385426619514794,0.0,2004,1.385426619514794,1.385426619514794,50.69802436087736
2003-11-30,27.60807843137255,67.88892426089534,0.007259845932414337,2004,69.27435088041013,67.88166441496293,10.424438377286982
2003-12-31,19.198901960784315,241.79275031938946,0.04041468973466106,2004,311.0671011997996,241.7523356296548,0.0
2004-01-31,18.246117647058824,80.63583166491959,-0.005365030302387282,2004,391.7029328647192,80.64119669522198,0.0
2004-02-29,25.304470588235294,172.70254268758217,0.047733242966147206,2004,564.4054755523014,172.654809444616,0.0
2004-03-31,63.57301960784314,39.59574278366775,-0.07708243735830816,2004,604.001218335969,39.67282522102606,23.900194386817084
2004-04-30,71.85082352941177,28.3055578369917,-0.009751651660264003,2004,632.3067761729608,28.315309488651963,67.43570842757688
2004-05-31,62.377568627450984,0.8557964823483954,-0.00320865931226316,2004,633.1625726553092,0.8590051416606586,128.95427191336722
2004-06-30,106.61098039215685,7.545911072284975,0.0,2004,640.7084837275942,7.545911072284975,228.0193412332391
2004-07-31,112.13019607843138,0.24800000932074923,0.0,2004,640.9564837369148,0.24800000932074923,339.9015373023497
2004-08-31,96.5809411764706,0.14978473200490097,0.0,2004,641.1062684689198,0.14978473200490097,436.3326937468154
2004-09-30,79.39866666666666,0.00266144828553769,0.0,2004,641.1089299172053,0.00266144828553769,515.7286989651965
2004-10-31,42.31717647058824,130.45890823782307,0.002835677463152134,2005,130.45890823782307,130.45607256035993,427.58980287542477
2004-11-30,21.52901960784314,38.235637041453984,-0.0021879891049791877,2005,168.69454527927707,38.237825030558966,410.8809974527089
2004-12-31,23.81529411764706,109.59328047123438,0.020979207332736158,2005,278.28782575051144,109.57230126390165,325.12399030645435
2005-01-31,20.574196078431374,356.2808629164724,0.03471929856362786,2005,634.5686886669839,356.2461436179088,0.0
2005-02-28,35.556705882352944,69.3675262316799,0.008043786891481615,2005,703.9362148986638,69.35948244478843,0.0
2005-03-31,57.51058823529412,234.29465106881995,0.018753122499684444,2005,938.2308659674837,234.27589794632027,0.0
2005-04-30,48.82752941176471,96.82635296487528,-0.0450001843319773,2005,1035.057218932359,96.87135314920727,0.0
2005-05-31,95.10658823529414,120.86911525838293,-0.03164298052297187,2005,1155.926334190742,120.90075823890591,0.0
2005-06-30,101.79105882352943,1.6413777148653617,-0.006499938790753862,2005,1157.5677119056072,1.6478776536561155,100.14318116987332
2005-07-31,121.96933333333334,7.740784562380579,0.0,2005,1165.3084964679879,7.740784562380579,214.37172994082607
2005-08-31,111.09905882352942,0.7424677113789168,0.0,2005,1166.0509641793667,0.7424677113789168,324.7283210529766
2005-09-30,83.48321568627452,15.988024612695503,0.0,2005,1182.0389887920624,15.988024612695503,392.2235121265556
2005-10-31,47.31796078431373,14.645593931530318,0.0,2006,14.645593931530318,14.645593931530318,424.895878979339
2005-11-30,43.0521568627451,21.77210749572037,0.0,2006,36.41770142725069,21.77210749572037,446.1759283463637
2005-12-31,23.67403921568628,147.79701503148982,0.006786692564953446,2006,184.2147164587405,147.79022833892486,322.0597392231251
2006-01-31,21.772470588235294,258.6127304554919,0.02113429596374238,2006,442.8274469142324,258.59159615952814,85.24061365183229
2006-02-28,34.58784313725491,68.21942081563392,-0.007295560536435902,2006,511.04686772986634,68.22671637617036,51.60174041291684
2006-03-31,40.472,261.9593245175953,0.0801475046935205,2006,773.0061922474616,261.8791770129018,0.0
2006-04-30,53.54384313725491,206.49518455311275,-0.03537249356624897,2006,979.5013768005743,206.530557046679,0.0
